gene	cluster	centroid	is_representative
GMGC10.028_401_815.VANX	98670	GMGC10.028_401_815.VANX	yes
GMGC10.034_315_655.VANX	98671	GMGC10.034_315_655.VANX	yes
GMGC10.007_613_492.MIPA	98672	GMGC10.007_613_492.MIPA	yes
GMGC10.033_073_454.VANX	98673	GMGC10.033_073_454.VANX	yes
GMGC10.045_557_318.VANX	98673	GMGC10.033_073_454.VANX	no
GMGC10.044_447_040.NFXB	98674	GMGC10.044_447_040.NFXB	yes
GMGC10.038_135_268.NFXB	98675	GMGC10.043_133_761.NFXB	no
GMGC10.022_751_236.NFXB	98675	GMGC10.043_133_761.NFXB	no
GMGC10.019_721_961.NFXB	98675	GMGC10.043_133_761.NFXB	no
GMGC10.043_133_761.NFXB	98675	GMGC10.043_133_761.NFXB	yes
GMGC10.019_517_915.VANZ	98676	GMGC10.019_517_915.VANZ	yes
GMGC10.024_999_631.VANZ	98676	GMGC10.019_517_915.VANZ	no
GMGC10.014_694_599.SCLAV_5513	98677	GMGC10.014_694_599.SCLAV_5513	yes
GMGC10.044_051_958.VATB	98678	GMGC10.044_051_958.VATB	yes
GMGC10.003_623_759.SCLAV_5513	98679	GMGC10.003_623_759.SCLAV_5513	yes
GMGC10.040_072_535.MBL1	98680	GMGC10.040_072_535.MBL1	yes
GMGC10.015_840_838.TTGR	98681	GMGC10.015_840_838.TTGR	yes
GMGC10.019_004_000.UNKNOWN	98682	GMGC10.007_251_238.UNKNOWN	no
GMGC10.029_747_926.UNKNOWN	98682	GMGC10.007_251_238.UNKNOWN	no
GMGC10.029_885_633.UNKNOWN	98682	GMGC10.007_251_238.UNKNOWN	no
GMGC10.007_251_238.UNKNOWN	98682	GMGC10.007_251_238.UNKNOWN	yes
GMGC10.004_759_402.SCLAV_5513	98683	GMGC10.004_759_402.SCLAV_5513	yes
GMGC10.024_259_994.ACRR	98684	GMGC10.024_259_994.ACRR	yes
GMGC10.045_454_028.AAC	98685	GMGC10.045_454_028.AAC	yes
GMGC10.025_198_381.ACRR	98686	GMGC10.025_198_381.ACRR	yes
GMGC10.045_589_663.SCLAV_1099	98687	GMGC10.045_589_663.SCLAV_1099	yes
GMGC10.030_374_926.VATB	98688	GMGC10.030_374_926.VATB	yes
GMGC10.028_293_894.UNKNOWN	98689	GMGC10.028_293_894.UNKNOWN	yes
GMGC10.020_654_236.UNKNOWN	98690	GMGC10.020_654_236.UNKNOWN	yes
GMGC10.006_639_913.UNKNOWN	98691	GMGC10.006_639_913.UNKNOWN	yes
GMGC10.029_985_988.NEO	98692	GMGC10.029_985_988.NEO	yes
GMGC10.029_325_619.VANX	98693	GMGC10.029_325_619.VANX	yes
GMGC10.008_155_051.SCLAV_5513	98694	GMGC10.008_155_051.SCLAV_5513	yes
GMGC10.043_386_006.UNKNOWN	98695	GMGC10.030_761_229.UNKNOWN	no
GMGC10.034_327_937.UNKNOWN	98695	GMGC10.030_761_229.UNKNOWN	no
GMGC10.026_110_707.UNKNOWN	98695	GMGC10.030_761_229.UNKNOWN	no
GMGC10.026_113_341.UNKNOWN	98695	GMGC10.030_761_229.UNKNOWN	no
GMGC10.034_222_515.UNKNOWN	98695	GMGC10.030_761_229.UNKNOWN	no
GMGC10.030_761_229.UNKNOWN	98695	GMGC10.030_761_229.UNKNOWN	yes
GMGC10.035_157_323.VATB	98696	GMGC10.035_157_323.VATB	yes
GMGC10.017_272_060.UNKNOWN	98697	GMGC10.017_272_060.UNKNOWN	yes
GMGC10.175_015_363.VANW	98698	GMGC10.175_015_363.VANW	yes
GMGC10.048_619_682.VANW	98699	GMGC10.048_619_682.VANW	yes
GMGC10.178_819_054.UNKNOWN	98700	GMGC10.178_819_054.UNKNOWN	yes
GMGC10.183_772_869.VATB	98701	GMGC10.183_772_869.VATB	yes
GMGC10.043_836_045.VANX	98702	GMGC10.223_782_691.VANX	no
GMGC10.220_198_689.VANX	98702	GMGC10.223_782_691.VANX	no
GMGC10.223_029_609.VANX	98702	GMGC10.223_782_691.VANX	no
GMGC10.231_377_214.VANX	98702	GMGC10.223_782_691.VANX	no
GMGC10.221_955_724.VANX	98702	GMGC10.223_782_691.VANX	no
GMGC10.161_674_309.VANX	98702	GMGC10.223_782_691.VANX	no
GMGC10.219_911_585.VANX	98702	GMGC10.223_782_691.VANX	no
GMGC10.223_782_691.VANX	98702	GMGC10.223_782_691.VANX	yes
GMGC10.050_094_551.VANW	98703	GMGC10.050_094_551.VANW	yes
GMGC10.249_335_161.CPHA	98704	GMGC10.249_335_161.CPHA	yes
GMGC10.157_211_483.STRB	98705	GMGC10.157_211_483.STRB	yes
GMGC10.287_268_567.AMPC	98706	GMGC10.287_268_567.AMPC	yes
GMGC10.171_355_708.ERMX	98707	GMGC10.172_481_432.ERMX	no
GMGC10.172_481_432.ERMX	98707	GMGC10.172_481_432.ERMX	yes
GMGC10.168_150_485.STRB	98708	GMGC10.168_150_485.STRB	yes
GMGC10.242_898_603.KDPE	98709	GMGC10.242_898_603.KDPE	yes
GMGC10.243_900_175.VANW	98710	GMGC10.243_900_175.VANW	yes
GMGC10.183_775_843.ALR	98711	GMGC10.183_775_843.ALR	yes
GMGC10.000_440_231.YODJ	98712	GMGC10.000_440_231.YODJ	yes
GMGC10.298_180_781.VANW	98713	GMGC10.298_180_781.VANW	yes
GMGC10.089_418_082.UNKNOWN	98714	GMGC10.089_418_082.UNKNOWN	yes
GMGC10.184_846_541.YODJ	98715	GMGC10.184_846_541.YODJ	yes
GMGC10.158_833_463.UNKNOWN	98716	GMGC10.158_833_463.UNKNOWN	yes
GMGC10.202_424_624.VANW	98717	GMGC10.202_424_624.VANW	yes
GMGC10.271_467_144.UNKNOWN	98718	GMGC10.271_467_144.UNKNOWN	yes
GMGC10.232_060_084.AMPC	98719	GMGC10.232_060_084.AMPC	yes
GMGC10.294_355_548.ALR	98720	GMGC10.294_355_548.ALR	yes
GMGC10.294_084_684.AMAB	98721	GMGC10.294_084_684.AMAB	yes
GMGC10.269_320_170.UNKNOWN	98722	GMGC10.269_320_170.UNKNOWN	yes
GMGC10.181_187_172.VANW	98723	GMGC10.181_187_172.VANW	yes
GMGC10.257_642_992.VANW	98724	GMGC10.257_642_992.VANW	yes
GMGC10.188_870_356.SP_0629	98725	GMGC10.188_870_356.SP_0629	yes
GMGC10.186_826_575.VANY	98726	GMGC10.186_826_575.VANY	yes
GMGC10.154_244_831.VANW	98727	GMGC10.154_244_831.VANW	yes
GMGC10.176_006_157.VANW	98728	GMGC10.176_006_157.VANW	yes
GMGC10.291_942_040.TETP	98729	GMGC10.291_942_040.TETP	yes
GMGC10.241_383_211.MBL1	98730	GMGC10.241_383_211.MBL1	yes
GMGC10.291_038_835.UNKNOWN	98731	GMGC10.291_038_835.UNKNOWN	yes
GMGC10.159_894_317.APHA	98732	GMGC10.159_894_317.APHA	yes
GMGC10.201_249_594.VANW	98733	GMGC10.200_604_287.VANW	no
GMGC10.200_604_287.VANW	98733	GMGC10.200_604_287.VANW	yes
GMGC10.153_744_735.VANW	98734	GMGC10.154_614_465.VANW	no
GMGC10.154_614_465.VANW	98734	GMGC10.154_614_465.VANW	yes
GMGC10.209_400_818.UNKNOWN	98735	GMGC10.210_267_862.UNKNOWN	no
GMGC10.210_267_862.UNKNOWN	98735	GMGC10.210_267_862.UNKNOWN	yes
GMGC10.268_624_005.UNKNOWN	98736	GMGC10.268_624_005.UNKNOWN	yes
GMGC10.283_002_328.AACC	98737	GMGC10.283_002_328.AACC	yes
GMGC10.264_194_734.UNKNOWN	98738	GMGC10.264_194_734.UNKNOWN	yes
GMGC10.274_478_079.KDPE	98739	GMGC10.274_478_079.KDPE	yes
GMGC10.220_525_731.UNKNOWN	98740	GMGC10.220_525_731.UNKNOWN	yes
GMGC10.294_435_721.VANW	98741	GMGC10.294_435_721.VANW	yes
GMGC10.274_700_253.MBL1	98742	GMGC10.274_700_253.MBL1	yes
GMGC10.194_878_412.VANW	98743	GMGC10.194_878_412.VANW	yes
GMGC10.153_362_023.UNKNOWN	98744	GMGC10.153_362_023.UNKNOWN	yes
GMGC10.194_712_851.UNKNOWN	98745	GMGC10.194_712_851.UNKNOWN	yes
GMGC10.075_684_180.VANY	98746	GMGC10.075_684_180.VANY	yes
GMGC10.243_331_902.AACC	98747	GMGC10.243_331_902.AACC	yes
GMGC10.197_747_596.VANW	98748	GMGC10.197_747_596.VANW	yes
GMGC10.188_421_261.UNKNOWN	98749	GMGC10.188_421_261.UNKNOWN	yes
GMGC10.156_289_117.AACC	98750	GMGC10.156_289_117.AACC	yes
GMGC10.281_303_268.YODJ	98751	GMGC10.281_303_268.YODJ	yes
GMGC10.203_688_830.UNKNOWN	98752	GMGC10.203_688_830.UNKNOWN	yes
GMGC10.289_421_973.CPHA	98753	GMGC10.289_421_973.CPHA	yes
GMGC10.053_496_840.UNKNOWN	98754	GMGC10.053_496_840.UNKNOWN	yes
GMGC10.306_037_788.YODJ	98755	GMGC10.306_037_788.YODJ	yes
GMGC10.233_100_988.VANX	98756	GMGC10.213_713_773.VANX	no
GMGC10.215_975_655.VANX	98756	GMGC10.213_713_773.VANX	no
GMGC10.213_713_773.VANX	98756	GMGC10.213_713_773.VANX	yes
GMGC10.213_986_219.VANX	98756	GMGC10.213_713_773.VANX	no
GMGC10.291_105_690.YODJ	98757	GMGC10.054_836_558.YODJ	no
GMGC10.054_836_558.YODJ	98757	GMGC10.054_836_558.YODJ	yes
GMGC10.283_542_636.TETR	98758	GMGC10.283_542_636.TETR	yes
GMGC10.090_977_556.COBO	98759	GMGC10.090_977_556.COBO	yes
GMGC10.287_145_076.UNKNOWN	98760	GMGC10.287_145_076.UNKNOWN	yes
GMGC10.049_856_317.FOLA	98761	GMGC10.310_660_460.FOLA	no
GMGC10.310_660_460.FOLA	98761	GMGC10.310_660_460.FOLA	yes
GMGC10.211_786_731.CAT	98762	GMGC10.211_786_731.CAT	yes
GMGC10.205_045_612.CAT	98763	GMGC10.205_045_612.CAT	yes
GMGC10.260_140_884.CAT	98764	GMGC10.260_140_884.CAT	yes
GMGC10.294_364_716.CAT	98764	GMGC10.260_140_884.CAT	no
GMGC10.292_867_762.CAT	98764	GMGC10.260_140_884.CAT	no
GMGC10.202_698_082.UNKNOWN	98765	GMGC10.202_698_082.UNKNOWN	yes
GMGC10.293_320_332.UNKNOWN	98766	GMGC10.293_320_332.UNKNOWN	yes
GMGC10.171_000_485.CUER	98767	GMGC10.171_000_485.CUER	yes
GMGC10.266_962_683.VANW	98768	GMGC10.266_962_683.VANW	yes
GMGC10.158_763_941.VANW	98769	GMGC10.158_763_941.VANW	yes
GMGC10.217_153_601.YBXI	98770	GMGC10.217_153_601.YBXI	yes
GMGC10.187_468_574.UNKNOWN	98771	GMGC10.187_468_574.UNKNOWN	yes
GMGC10.189_877_339.VANW	98772	GMGC10.189_877_339.VANW	yes
GMGC10.165_138_564.UNKNOWN	98773	GMGC10.159_662_914.UNKNOWN	no
GMGC10.159_662_914.UNKNOWN	98773	GMGC10.159_662_914.UNKNOWN	yes
GMGC10.243_272_352.UNKNOWN	98774	GMGC10.243_272_352.UNKNOWN	yes
GMGC10.285_119_422.YKOG	98775	GMGC10.285_119_422.YKOG	yes
GMGC10.263_026_808.KDPE	98776	GMGC10.263_026_808.KDPE	yes
GMGC10.297_525_377.UNKNOWN	98777	GMGC10.297_525_377.UNKNOWN	yes
GMGC10.175_112_440.UNKNOWN	98778	GMGC10.177_845_375.UNKNOWN	no
GMGC10.047_357_876.UNKNOWN	98778	GMGC10.177_845_375.UNKNOWN	no
GMGC10.175_102_823.UNKNOWN	98778	GMGC10.177_845_375.UNKNOWN	no
GMGC10.176_001_613.UNKNOWN	98778	GMGC10.177_845_375.UNKNOWN	no
GMGC10.175_280_327.UNKNOWN	98778	GMGC10.177_845_375.UNKNOWN	no
GMGC10.177_845_375.UNKNOWN	98778	GMGC10.177_845_375.UNKNOWN	yes
GMGC10.055_302_034.UNKNOWN	98779	GMGC10.055_302_034.UNKNOWN	yes
GMGC10.054_351_401.NIMA	98780	GMGC10.054_351_401.NIMA	yes
GMGC10.213_840_360.PHOB	98781	GMGC10.213_840_360.PHOB	yes
GMGC10.086_838_153.UNKNOWN	98782	GMGC10.086_838_153.UNKNOWN	yes
GMGC10.106_913_505.COBO	98783	GMGC10.135_724_274.COBO	no
GMGC10.104_439_043.COBO	98783	GMGC10.135_724_274.COBO	no
GMGC10.135_724_274.COBO	98783	GMGC10.135_724_274.COBO	yes
GMGC10.284_554_465.UNKNOWN	98784	GMGC10.284_554_465.UNKNOWN	yes
GMGC10.268_679_864.VANYB	98785	GMGC10.268_679_864.VANYB	yes
GMGC10.041_551_327.COBO	98786	GMGC10.272_980_663.COBO	no
GMGC10.272_980_663.COBO	98786	GMGC10.272_980_663.COBO	yes
GMGC10.162_590_309.UNKNOWN	98787	GMGC10.162_873_271.UNKNOWN	no
GMGC10.162_873_271.UNKNOWN	98787	GMGC10.162_873_271.UNKNOWN	yes
GMGC10.260_664_851.VANY	98788	GMGC10.260_664_851.VANY	yes
GMGC10.101_449_869.CRP	98789	GMGC10.101_449_869.CRP	yes
GMGC10.063_563_076.UNKNOWN	98790	GMGC10.088_630_395.UNKNOWN	no
GMGC10.088_630_395.UNKNOWN	98790	GMGC10.088_630_395.UNKNOWN	yes
GMGC10.111_195_155.VANY	98791	GMGC10.111_195_155.VANY	yes
GMGC10.048_549_921.ERMX	98792	GMGC10.048_549_921.ERMX	yes
GMGC10.229_574_368.UNKNOWN	98793	GMGC10.229_574_368.UNKNOWN	yes
GMGC10.242_787_718.ARR	98794	GMGC10.242_787_718.ARR	yes
GMGC10.266_538_562.CAT	98795	GMGC10.266_538_562.CAT	yes
GMGC10.018_168_957.CPHA	98796	GMGC10.018_168_957.CPHA	yes
GMGC10.024_903_464.YODJ	98797	GMGC10.024_903_464.YODJ	yes
GMGC10.025_300_923.YODJ	98797	GMGC10.024_903_464.YODJ	no
GMGC10.024_908_870.YODJ	98798	GMGC10.024_908_870.YODJ	yes
GMGC10.021_301_440.YODJ	98799	GMGC10.021_301_440.YODJ	yes
GMGC10.036_767_523.YODJ	98799	GMGC10.021_301_440.YODJ	no
GMGC10.012_625_319.VANX	98800	GMGC10.026_117_129.VANX	no
GMGC10.026_117_129.VANX	98800	GMGC10.026_117_129.VANX	yes
GMGC10.018_253_606.EVGA	98801	GMGC10.018_253_606.EVGA	yes
GMGC10.054_642_263.EVGA	98801	GMGC10.018_253_606.EVGA	no
GMGC10.258_042_356.EVGA	98801	GMGC10.018_253_606.EVGA	no
GMGC10.146_340_361.EVGA	98801	GMGC10.018_253_606.EVGA	no
GMGC10.020_266_858.EVGA	98802	GMGC10.020_266_858.EVGA	yes
GMGC10.018_113_506.EVGA	98803	GMGC10.018_113_506.EVGA	yes
GMGC10.022_097_845.EVGA	98804	GMGC10.022_097_845.EVGA	yes
GMGC10.016_626_703.UNKNOWN	98805	GMGC10.016_626_703.UNKNOWN	yes
GMGC10.020_708_488.VANX	98806	GMGC10.020_708_488.VANX	yes
GMGC10.021_173_570.VANX	98807	GMGC10.021_173_570.VANX	yes
GMGC10.045_629_187.VANX	98808	GMGC10.045_629_187.VANX	yes
GMGC10.011_403_771.VATB	98809	GMGC10.011_403_771.VATB	yes
GMGC10.045_276_751.COBO	98810	GMGC10.045_276_751.COBO	yes
GMGC10.043_525_069.BAER	98811	GMGC10.043_525_069.BAER	yes
GMGC10.042_037_783.COBO	98812	GMGC10.042_037_783.COBO	yes
GMGC10.041_609_872.COBO	98812	GMGC10.042_037_783.COBO	no
GMGC10.041_610_514.COBO	98812	GMGC10.042_037_783.COBO	no
GMGC10.041_653_079.COBO	98812	GMGC10.042_037_783.COBO	no
GMGC10.041_650_840.COBO	98812	GMGC10.042_037_783.COBO	no
GMGC10.041_986_438.COBO	98812	GMGC10.042_037_783.COBO	no
GMGC10.041_069_481.COBO	98812	GMGC10.042_037_783.COBO	no
GMGC10.041_573_652.COBO	98813	GMGC10.041_573_652.COBO	yes
GMGC10.041_993_125.COBO	98813	GMGC10.041_573_652.COBO	no
GMGC10.007_953_062.COBO	98814	GMGC10.007_953_062.COBO	yes
GMGC10.007_720_175.VANX	98815	GMGC10.004_649_518.VANX	no
GMGC10.004_649_518.VANX	98815	GMGC10.004_649_518.VANX	yes
GMGC10.007_408_105.COBO	98816	GMGC10.007_408_105.COBO	yes
GMGC10.032_751_086.CAT	98817	GMGC10.032_751_086.CAT	yes
GMGC10.042_674_591.VANX	98818	GMGC10.042_674_591.VANX	yes
GMGC10.018_572_335.EVGA	98819	GMGC10.018_572_335.EVGA	yes
GMGC10.018_113_253.EVGA	98820	GMGC10.018_113_253.EVGA	yes
GMGC10.010_820_452.EVGA	98821	GMGC10.010_820_452.EVGA	yes
GMGC10.035_984_983.COBO	98822	GMGC10.035_984_983.COBO	yes
GMGC10.036_156_768.AACA-APHD	98823	GMGC10.036_156_768.AACA-APHD	yes
GMGC10.015_840_790.COBO	98824	GMGC10.015_840_790.COBO	yes
GMGC10.014_504_407.VATB	98825	GMGC10.014_504_407.VATB	yes
GMGC10.045_350_650.SCLAV_5513	98826	GMGC10.045_350_650.SCLAV_5513	yes
GMGC10.030_030_941.VATB	98827	GMGC10.030_030_941.VATB	yes
GMGC10.042_810_356.TTGR	98828	GMGC10.042_810_356.TTGR	yes
GMGC10.023_671_979.TTGR	98829	GMGC10.023_671_979.TTGR	yes
GMGC10.022_383_137.TTGR	98829	GMGC10.023_671_979.TTGR	no
GMGC10.281_375_837.TTGR	98829	GMGC10.023_671_979.TTGR	no
GMGC10.017_199_232.CUER	98830	GMGC10.017_199_232.CUER	yes
GMGC10.043_370_082.COBO	98831	GMGC10.043_370_082.COBO	yes
GMGC10.004_441_508.UNKNOWN	98832	GMGC10.004_441_508.UNKNOWN	yes
GMGC10.030_281_856.COBO	98833	GMGC10.030_281_856.COBO	yes
GMGC10.024_257_068.TETR	98834	GMGC10.024_257_068.TETR	yes
GMGC10.018_442_622.SCLAV_5513	98835	GMGC10.018_442_622.SCLAV_5513	yes
GMGC10.037_840_251.COBO	98836	GMGC10.037_840_251.COBO	yes
GMGC10.039_948_116.COBO	98836	GMGC10.037_840_251.COBO	no
GMGC10.041_941_827.COBO	98837	GMGC10.041_941_827.COBO	yes
GMGC10.007_266_289.COBO	98838	GMGC10.007_266_289.COBO	yes
GMGC10.012_575_438.MBL1	98839	GMGC10.012_575_438.MBL1	yes
GMGC10.044_269_930.COBO	98840	GMGC10.044_269_930.COBO	yes
GMGC10.019_343_648.COBO	98841	GMGC10.019_343_648.COBO	yes
GMGC10.076_599_111.COBO	98841	GMGC10.019_343_648.COBO	no
GMGC10.004_434_547.ACRR	98842	GMGC10.004_434_547.ACRR	yes
GMGC10.006_159_547.APHA	98843	GMGC10.006_159_547.APHA	yes
GMGC10.015_499_449.COBO	98844	GMGC10.015_499_449.COBO	yes
GMGC10.008_806_654.AIS	98845	GMGC10.034_162_028.AIS	no
GMGC10.008_794_728.AIS	98845	GMGC10.034_162_028.AIS	no
GMGC10.034_162_028.AIS	98845	GMGC10.034_162_028.AIS	yes
GMGC10.267_221_054.AIS	98845	GMGC10.034_162_028.AIS	no
GMGC10.008_786_315.AIS	98846	GMGC10.008_786_315.AIS	yes
GMGC10.009_590_441.EVGA	98847	GMGC10.009_590_441.EVGA	yes
GMGC10.016_100_709.EVGA	98848	GMGC10.016_100_709.EVGA	yes
GMGC10.308_391_161.UNKNOWN	98849	GMGC10.308_391_161.UNKNOWN	yes
GMGC10.211_086_750.SP_0629	98850	GMGC10.211_086_750.SP_0629	yes
GMGC10.157_602_737.UNKNOWN	98851	GMGC10.157_602_737.UNKNOWN	yes
GMGC10.175_731_036.UNKNOWN	98852	GMGC10.175_731_036.UNKNOWN	yes
GMGC10.213_403_966.MBL1	98853	GMGC10.213_403_966.MBL1	yes
GMGC10.255_127_961.KDPE	98854	GMGC10.255_127_961.KDPE	yes
GMGC10.203_583_079.UNKNOWN	98855	GMGC10.203_583_079.UNKNOWN	yes
GMGC10.183_071_620.UNKNOWN	98856	GMGC10.183_071_620.UNKNOWN	yes
GMGC10.252_761_186.OMPR2	98857	GMGC10.252_761_186.OMPR2	yes
GMGC10.218_004_424.PHOB	98858	GMGC10.218_004_424.PHOB	yes
GMGC10.204_264_527.VANYB	98859	GMGC10.204_264_527.VANYB	yes
GMGC10.205_772_325.UNKNOWN	98860	GMGC10.205_772_325.UNKNOWN	yes
GMGC10.235_575_072.BLA	98861	GMGC10.235_575_072.BLA	yes
GMGC10.283_252_874.BLA	98862	GMGC10.283_252_874.BLA	yes
GMGC10.183_764_107.VANW	98863	GMGC10.183_764_107.VANW	yes
GMGC10.307_441_577.ALR	98864	GMGC10.307_441_577.ALR	yes
GMGC10.176_770_076.STRA	98865	GMGC10.176_770_076.STRA	yes
GMGC10.183_287_741.VATB	98866	GMGC10.183_287_741.VATB	yes
GMGC10.300_695_425.CPHA	98867	GMGC10.300_695_425.CPHA	yes
GMGC10.202_147_129.UNKNOWN	98868	GMGC10.202_147_129.UNKNOWN	yes
GMGC10.265_156_032.CAT	98869	GMGC10.265_156_032.CAT	yes
GMGC10.158_055_245.UNKNOWN	98870	GMGC10.158_055_245.UNKNOWN	yes
GMGC10.181_275_404.YODJ	98871	GMGC10.181_226_247.YODJ	no
GMGC10.181_226_247.YODJ	98871	GMGC10.181_226_247.YODJ	yes
GMGC10.227_761_930.UNKNOWN	98872	GMGC10.227_761_930.UNKNOWN	yes
GMGC10.172_874_038.MBL1	98873	GMGC10.172_874_038.MBL1	yes
GMGC10.173_847_099.UNKNOWN	98874	GMGC10.173_286_544.VANW	no
GMGC10.173_286_544.VANW	98874	GMGC10.173_286_544.VANW	yes
GMGC10.177_837_702.DPNA	98875	GMGC10.177_837_702.DPNA	yes
GMGC10.166_587_424.BLA	98876	GMGC10.166_587_424.BLA	yes
GMGC10.176_634_462.UNKNOWN	98877	GMGC10.176_634_462.UNKNOWN	yes
GMGC10.169_276_712.VANW	98878	GMGC10.169_276_712.VANW	yes
GMGC10.157_818_955.BAER	98879	GMGC10.157_818_955.BAER	yes
GMGC10.270_224_772.ALR	98880	GMGC10.270_224_772.ALR	yes
GMGC10.287_833_020.UNKNOWN	98881	GMGC10.287_833_020.UNKNOWN	yes
GMGC10.216_943_813.UNKNOWN	98882	GMGC10.214_582_966.UNKNOWN	no
GMGC10.231_504_926.UNKNOWN	98882	GMGC10.214_582_966.UNKNOWN	no
GMGC10.259_715_704.UNKNOWN	98882	GMGC10.214_582_966.UNKNOWN	no
GMGC10.214_582_966.UNKNOWN	98882	GMGC10.214_582_966.UNKNOWN	yes
GMGC10.169_831_927.UNKNOWN	98883	GMGC10.169_831_927.UNKNOWN	yes
GMGC10.173_000_268.VANY	98884	GMGC10.173_000_268.VANY	yes
GMGC10.242_001_406.UNKNOWN	98885	GMGC10.242_001_406.UNKNOWN	yes
GMGC10.285_518_533.DDL	98886	GMGC10.285_518_533.DDL	yes
GMGC10.305_155_801.UNKNOWN	98887	GMGC10.305_155_801.UNKNOWN	yes
GMGC10.175_462_832.VANY	98888	GMGC10.175_462_832.VANY	yes
GMGC10.187_749_895.VANW	98889	GMGC10.201_397_198.VANW	no
GMGC10.201_397_198.VANW	98889	GMGC10.201_397_198.VANW	yes
GMGC10.259_175_369.VANW	98890	GMGC10.259_175_369.VANW	yes
GMGC10.284_293_508.OXA	98891	GMGC10.284_293_508.OXA	yes
GMGC10.046_928_097.AADK	98892	GMGC10.046_928_097.AADK	yes
GMGC10.283_924_743.STRA	98893	GMGC10.283_924_743.STRA	yes
GMGC10.177_035_107.VANR	98894	GMGC10.177_035_107.VANR	yes
GMGC10.253_574_432.UNKNOWN	98895	GMGC10.253_618_615.UNKNOWN	no
GMGC10.253_618_615.UNKNOWN	98895	GMGC10.253_618_615.UNKNOWN	yes
GMGC10.260_773_986.YODJ	98896	GMGC10.260_773_986.YODJ	yes
GMGC10.164_458_504.UNKNOWN	98897	GMGC10.164_458_504.UNKNOWN	yes
GMGC10.172_777_696.UNKNOWN	98898	GMGC10.173_929_175.VANW	no
GMGC10.173_929_175.VANW	98898	GMGC10.173_929_175.VANW	yes
GMGC10.242_102_784.UNKNOWN	98899	GMGC10.242_102_784.UNKNOWN	yes
GMGC10.054_477_840.VANW	98900	GMGC10.054_477_840.VANW	yes
GMGC10.124_017_086.VANW	98901	GMGC10.124_017_086.VANW	yes
GMGC10.184_333_438.VANW	98902	GMGC10.184_333_438.VANW	yes
GMGC10.047_031_057.UNKNOWN	98903	GMGC10.047_031_057.UNKNOWN	yes
GMGC10.281_948_028.EVGA	98904	GMGC10.281_948_028.EVGA	yes
GMGC10.056_271_668.EVGA	98905	GMGC10.056_271_668.EVGA	yes
GMGC10.200_307_211.VANW	98906	GMGC10.201_413_171.VANW	no
GMGC10.201_413_171.VANW	98906	GMGC10.201_413_171.VANW	yes
GMGC10.280_778_151.VANW	98907	GMGC10.280_778_151.VANW	yes
GMGC10.000_261_208.UNKNOWN	98908	GMGC10.000_261_208.UNKNOWN	yes
GMGC10.281_188_205.VATB	98909	GMGC10.281_188_205.VATB	yes
GMGC10.091_710_920.COBO	98910	GMGC10.091_710_920.COBO	yes
GMGC10.029_628_269.NFXB	98911	GMGC10.281_859_298.NFXB	no
GMGC10.283_603_125.NFXB	98911	GMGC10.281_859_298.NFXB	no
GMGC10.286_074_296.NFXB	98911	GMGC10.281_859_298.NFXB	no
GMGC10.283_198_895.NFXB	98911	GMGC10.281_859_298.NFXB	no
GMGC10.281_859_298.NFXB	98911	GMGC10.281_859_298.NFXB	yes
GMGC10.280_586_985.NFXB	98912	GMGC10.280_586_985.NFXB	yes
GMGC10.149_550_728.YODJ	98913	GMGC10.149_550_728.YODJ	yes
GMGC10.293_667_993.NIMA	98914	GMGC10.293_667_993.NIMA	yes
GMGC10.281_420_638.UNKNOWN	98915	GMGC10.281_420_638.UNKNOWN	yes
GMGC10.196_363_511.DDPX	98916	GMGC10.190_750_291.DDPX	no
GMGC10.190_750_291.DDPX	98916	GMGC10.190_750_291.DDPX	yes
GMGC10.245_648_750.CUTR	98917	GMGC10.245_648_750.CUTR	yes
GMGC10.284_529_030.UNKNOWN	98918	GMGC10.284_529_030.UNKNOWN	yes
GMGC10.116_594_177.COBO	98919	GMGC10.116_594_177.COBO	yes
GMGC10.011_325_232.NFXB	98920	GMGC10.286_781_355.NFXB	no
GMGC10.282_515_580.NFXB	98920	GMGC10.286_781_355.NFXB	no
GMGC10.286_781_355.NFXB	98920	GMGC10.286_781_355.NFXB	yes
GMGC10.253_782_342.UNKNOWN	98921	GMGC10.253_782_342.UNKNOWN	yes
GMGC10.293_276_398.VANW	98922	GMGC10.293_276_398.VANW	yes
GMGC10.287_788_826.CAT	98923	GMGC10.287_788_826.CAT	yes
GMGC10.269_289_272.LEBU_0481	98924	GMGC10.310_875_388.LEBU_0481	no
GMGC10.179_299_962.LEBU_0481	98924	GMGC10.310_875_388.LEBU_0481	no
GMGC10.178_607_012.LEBU_0481	98924	GMGC10.310_875_388.LEBU_0481	no
GMGC10.310_875_388.LEBU_0481	98924	GMGC10.310_875_388.LEBU_0481	yes
GMGC10.158_009_475.APHA	98925	GMGC10.158_009_475.APHA	yes
GMGC10.150_952_250.SP_0629	98926	GMGC10.150_952_250.SP_0629	yes
GMGC10.147_006_796.VATB	98927	GMGC10.147_006_796.VATB	yes
GMGC10.269_541_064.YKOG	98928	GMGC10.269_541_064.YKOG	yes
GMGC10.179_097_425.UNKNOWN	98929	GMGC10.179_097_425.UNKNOWN	yes
GMGC10.272_775_920.STRB	98930	GMGC10.272_775_920.STRB	yes
GMGC10.078_114_248.VANY	98931	GMGC10.078_114_248.VANY	yes
