protein_id	cluster_90	cluster_95	cluster_975	cluster_99
deeparg@@@Z22590.1.gene1.p01|FEATURES|OXA-11|beta-lactam|OXA	2093	2711	3531	5552
deeparg@@@Z28968.gene.p01|FEATURES|SME-1|beta-lactam|SME-1	1701	2202	2871	4224
deeparg@@@Z33413.1.gene3.p01|FEATURES|fosC|fosfomycin|fosC	2942	3749	4866	7632
deeparg@@@Z49084.1.gene1.p01|FEATURES|OXY-2|beta-lactam|OXY	1565	2034	2665	3957
deeparg@@@ZP_00051658|FEATURES|bacA|bacitracin|bacA	1988	2646	3439	5413
deeparg@@@ZP_00155442|FEATURES|PBP-1A|beta-lactam|PBP-1A	223	298	351	427
deeparg@@@ZP_00156276|FEATURES|PBP-1A|beta-lactam|PBP-1A	223	298	351	427
deeparg@@@ZP_00235180|FEATURES|fosX|fosfomycin|fosX	3310	4279	5565	8638
deeparg@@@ZP_00946143|FEATURES|mexC|multidrug|mexC	1175	1527	1962	2782
deeparg@@@ZP_00990220|FEATURES|tet34|tetracycline|tet34	3159	4002	5160	8035
deeparg@@@ZP_01072284|FEATURES|tetM|tetracycline|tetM	370	489	590	820
deeparg@@@ZP_01172195|FEATURES|fosB|fosfomycin|fosB	3019	3836	4962	7763
deeparg@@@ZP_01172287|FEATURES|bacA|bacitracin|bacA	2141	2770	3628	5776
deeparg@@@ZP_01438526|FEATURES|bacA|bacitracin|bacA	1620	2111	2768	4089
deeparg@@@ZP_01722744|FEATURES|fosB|fosfomycin|fosB	3272	4151	5364	8327
deeparg@@@ZP_01723236|FEATURES|bacA|bacitracin|bacA	2067	2675	3481	5476
deeparg@@@ZP_01769103|FEATURES|amrB|multidrug|amrB	135	176	210	248
deeparg@@@ZP_01788419|FEATURES|PBP-1A|beta-lactam|PBP-1A	223	298	351	427
deeparg@@@ZP_01813310|FEATURES|tet34|tetracycline|tet34	3159	4002	5160	8067
deeparg@@@ZP_01834487|FEATURES|PBP-2X|beta-lactam|PBP-2X	276	355	411	487
deeparg@@@ZP_01950974|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	2772	3559	4641	7230
deeparg@@@ZP_01974653|FEATURES|aadA|aminoglycoside|aadA	1422	1862	2461	3692
deeparg@@@ZP_02007607|FEATURES|bacA|bacitracin|bacA	1827	2362	3052	4498
deeparg@@@ZP_02197344|FEATURES|tet34|tetracycline|tet34	3159	4009	5175	8068
deeparg@@@ZP_02213597|FEATURES|class_A|beta-lactam|class_A	2324	3013	3987	6327
deeparg@@@ZP_02344185|FEATURES|mdfA|multidrug|mdfA	907	1158	1525	2015
deeparg@@@ZP_02344978|FEATURES|mdtM|multidrug|mdtM	849	1090	1364	1923
deeparg@@@ZP_02345654|FEATURES|TolC|multidrug|TolC	623	790	1028	1378
deeparg@@@ZP_02346204|FEATURES|penA|beta-lactam|penA	388	512	621	835
deeparg@@@ZP_02346647|FEATURES|acrB|multidrug|acrB	114	141	164	189
deeparg@@@ZP_02357856|FEATURES|mexE|multidrug|mexE	964	1260	1544	2043
deeparg@@@ZP_02357857|FEATURES|bpeF|multidrug|bpeF	15	103	119	134
deeparg@@@ZP_02365020|FEATURES|mexE|multidrug|mexE	964	1230	1544	2043
deeparg@@@ZP_02371790|FEATURES|mexE|multidrug|mexE	964	1230	1562	2062
deeparg@@@ZP_02377226|FEATURES|mexE|multidrug|mexE	977	1249	1568	2071
deeparg@@@ZP_02405550|FEATURES|bpeF|multidrug|bpeF	15	15	119	133
deeparg@@@ZP_02414083|FEATURES|mexE|multidrug|mexE	964	1230	1537	2035
deeparg@@@ZP_02463551|FEATURES|mexX|multidrug|mexX	1026	1334	1709	2293
deeparg@@@ZP_02465588|FEATURES|mexE|multidrug|mexE	964	1230	1539	2037
deeparg@@@ZP_02465589|FEATURES|bpeF|multidrug|bpeF	15	103	119	135
deeparg@@@ZP_02508655|FEATURES|mexE|multidrug|mexE	964	1230	1537	2035
deeparg@@@ZP_02511926|FEATURES|tetM|tetracycline|tetM	362	477	576	763
deeparg@@@ZP_02573259|FEATURES|macB|MLS|macB	349	450	534	680
deeparg@@@ZP_02621059|FEATURES|bacA|bacitracin|bacA	1933	2504	3243	4902
deeparg@@@ZP_02631430|FEATURES|bacA|bacitracin|bacA	1649	2142	2801	4130
deeparg@@@ZP_02632674|FEATURES|tetP|tetracycline|tetP	335	433	507	624
deeparg@@@ZP_02632675|FEATURES|tetA|tetracycline|tetA	892	1142	1422	1895
deeparg@@@ZP_02635322|FEATURES|bacA|bacitracin|bacA	1649	2145	2804	4134
deeparg@@@ZP_02643483|FEATURES|bacA|bacitracin|bacA	1649	2142	2801	4129
deeparg@@@ZP_02656523|FEATURES|acrA|multidrug|acrA	998	1363	1744	2405
deeparg@@@ZP_02659083|FEATURES|penA|beta-lactam|penA	388	512	621	835
deeparg@@@ZP_02662290|FEATURES|mdtG|multidrug|mdtG	797	1027	1623	2162
deeparg@@@ZP_02665869|FEATURES|mdtK|multidrug|mdtK	769	993	1238	1663
deeparg@@@ZP_02684554|FEATURES|acrB|multidrug|acrB	114	141	164	189
deeparg@@@ZP_02685546|FEATURES|macB|MLS|macB	349	450	534	680
deeparg@@@ZP_02685589|FEATURES|mdfA|multidrug|mdfA	907	1158	1525	2015
deeparg@@@ZP_02685717|FEATURES|mdtK|multidrug|mdtK	769	993	1238	1663
deeparg@@@ZP_02686031|FEATURES|mdtG|multidrug|mdtG	797	1027	1623	2162
deeparg@@@ZP_02696486|FEATURES|penA|beta-lactam|penA	388	512	621	835
deeparg@@@ZP_02698269|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	2167	2816	3727	5937
deeparg@@@ZP_02698483|FEATURES|mdtM|multidrug|mdtM	849	1090	1364	1923
deeparg@@@ZP_02700942|FEATURES|mdtG|multidrug|mdtG	797	1027	1623	2162
deeparg@@@ZP_02707994|FEATURES|mdtG|multidrug|mdtG	1028	1330	1705	2287
deeparg@@@ZP_02709163|FEATURES|PBP-2X|beta-lactam|PBP-2X	277	356	421	506
deeparg@@@ZP_02721571|FEATURES|mdtG|multidrug|mdtG	1028	1330	1705	2287
deeparg@@@ZP_02722595|FEATURES|PBP-2X|beta-lactam|PBP-2X	276	355	411	487
deeparg@@@ZP_02827405|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	1059	1374	1760	2451
deeparg@@@ZP_02831928|FEATURES|macB|MLS|macB	349	450	534	680
deeparg@@@ZP_02834606|FEATURES|mdtH|multidrug|mdtH	873	1208	1509	1998
deeparg@@@ZP_02846059|FEATURES|bacA|bacitracin|bacA	1910	2479	3213	4857
deeparg@@@ZP_02848503|FEATURES|vanB|glycopeptide|vanB	2667	3436	4498	7039
deeparg@@@ZP_02863325|FEATURES|tetA|tetracycline|tetA	892	1142	1557	2058
deeparg@@@ZP_02865688|FEATURES|bacA|bacitracin|bacA	1649	2145	2804	4134
deeparg@@@ZP_02884769|FEATURES|bacA|bacitracin|bacA	2028	2624	3413	5373
deeparg@@@ZP_02889082|FEATURES|opcM|multidrug|opcM	567	729	896	1175
deeparg@@@ZP_02889084|FEATURES|mexE|multidrug|mexE	977	1269	1601	2127
deeparg@@@ZP_02892568|FEATURES|amrB|multidrug|amrB	129	167	201	240
deeparg@@@ZP_02900713|FEATURES|bacA|bacitracin|bacA	2135	2764	3635	5783
deeparg@@@ZP_02900740|FEATURES|TolC|multidrug|TolC	594	759	975	1301
deeparg@@@ZP_02901198|FEATURES|mdtE|multidrug|mdtE	1171	1523	1963	2779
deeparg@@@ZP_02901234|FEATURES|mdtL|multidrug|mdtL	1107	1438	1844	2576
deeparg@@@ZP_02901431|FEATURES|emrD|multidrug|emrD	1060	1375	1769	2444
deeparg@@@ZP_02901439|FEATURES|mdtF|multidrug|mdtF	152	199	243	296
deeparg@@@ZP_02901634|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	1059	1374	1760	2451
deeparg@@@ZP_02901868|FEATURES|arnA|polymyxin|arnA	333	438	515	649
deeparg@@@ZP_02902278|FEATURES|acrA|multidrug|acrA	965	1231	1542	2041
deeparg@@@ZP_02902384|FEATURES|acrB|multidrug|acrB	91	115	137	199
deeparg@@@ZP_02902573|FEATURES|mdtH|multidrug|mdtH	940	1196	1492	2187
deeparg@@@ZP_02902679|FEATURES|mdtG|multidrug|mdtG	876	1121	1399	1866
deeparg@@@ZP_02902942|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	2167	2811	3720	5947
deeparg@@@ZP_02903251|FEATURES|mdtK|multidrug|mdtK	769	989	1243	1673
deeparg@@@ZP_02903427|FEATURES|mdfA|multidrug|mdfA	690	896	1526	2016
deeparg@@@ZP_02903696|FEATURES|macB|MLS|macB	347	456	541	691
deeparg@@@ZP_02904358|FEATURES|mdtP|multidrug|mdtP	620	847	1065	1452
deeparg@@@ZP_02904979|FEATURES|opcM|multidrug|opcM	567	729	896	1175
deeparg@@@ZP_02904981|FEATURES|mexE|multidrug|mexE	977	1273	1616	2127
deeparg@@@ZP_02909221|FEATURES|amrB|multidrug|amrB	129	167	201	238
deeparg@@@ZP_02913367|FEATURES|bacA|bacitracin|bacA	2171	2819	3730	5943
deeparg@@@ZP_03000297|FEATURES|mdtL|multidrug|mdtL	1107	1438	1841	2564
deeparg@@@ZP_03000572|FEATURES|mdtK|multidrug|mdtK	769	989	1234	1667
deeparg@@@ZP_03002230|FEATURES|mdtM|multidrug|mdtM	823	1135	1414	1887
deeparg@@@ZP_03002663|FEATURES|mdtO|multidrug|mdtO	312	406	477	569
deeparg@@@ZP_03002705|FEATURES|mdtN|multidrug|mdtN	1398	1833	2423	3638
deeparg@@@ZP_03003660|FEATURES|mdfA|multidrug|mdfA	690	896	1425	1899
deeparg@@@ZP_03003683|FEATURES|mdtG|multidrug|mdtG	876	1121	1456	1935
deeparg@@@ZP_03003741|FEATURES|macB|MLS|macB	347	448	533	688
deeparg@@@ZP_03027239|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	1059	1374	1760	2428
deeparg@@@ZP_03027991|FEATURES|mdfA|multidrug|mdfA	690	896	1125	1527
deeparg@@@ZP_03028124|FEATURES|aadA|aminoglycoside|aadA	1419	1859	2458	3694
deeparg@@@ZP_03028356|FEATURES|arnA|polymyxin|arnA	333	431	505	623
deeparg@@@ZP_03029420|FEATURES|macB|MLS|macB	347	456	533	684
deeparg@@@ZP_03030251|FEATURES|mdtH|multidrug|mdtH	940	1196	1492	1979
deeparg@@@ZP_03030545|FEATURES|mdtO|multidrug|mdtO	312	406	477	571
deeparg@@@ZP_03030547|FEATURES|mdtN|multidrug|mdtN	1398	1833	2423	3638
deeparg@@@ZP_03030551|FEATURES|mdtP|multidrug|mdtP	620	795	976	1441
deeparg@@@ZP_03030716|FEATURES|mdtM|multidrug|mdtM	823	1151	1433	1912
deeparg@@@ZP_03030905|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	2167	2811	3720	5929
deeparg@@@ZP_03031860|FEATURES|mdtL|multidrug|mdtL	1107	1438	1841	2566
deeparg@@@ZP_03032068|FEATURES|mdtF|multidrug|mdtF	152	199	236	285
deeparg@@@ZP_03033545|FEATURES|mdtP|multidrug|mdtP	620	795	976	1439
deeparg@@@ZP_03033664|FEATURES|macB|MLS|macB	347	448	533	679
deeparg@@@ZP_03034990|FEATURES|mdtK|multidrug|mdtK	769	989	1234	1659
deeparg@@@ZP_03041010|FEATURES|fosB|fosfomycin|fosB	3280	4161	5391	8381
deeparg@@@ZP_03041263|FEATURES|bacA|bacitracin|bacA	2254	2915	3853	6115
deeparg@@@ZP_03042915|FEATURES|mdtF|multidrug|mdtF	152	199	236	285
deeparg@@@ZP_03043001|FEATURES|mdtE|multidrug|mdtE	1171	1523	1958	2770
deeparg@@@ZP_03043238|FEATURES|TolC|multidrug|TolC	594	759	926	1273
deeparg@@@ZP_03044758|FEATURES|mdtM|multidrug|mdtM	823	1135	1414	1887
deeparg@@@ZP_03044893|FEATURES|mdtL|multidrug|mdtL	1107	1438	1841	2564
deeparg@@@ZP_03045710|FEATURES|macB|MLS|macB	347	448	533	678
deeparg@@@ZP_03048355|FEATURES|TolC|multidrug|TolC	594	759	926	1273
deeparg@@@ZP_03048536|FEATURES|emrE|multidrug|emrE	3012	3826	4952	7751
deeparg@@@ZP_03048876|FEATURES|mdtP|multidrug|mdtP	620	795	976	1434
deeparg@@@ZP_03049119|FEATURES|arnA|polymyxin|arnA	333	431	505	641
deeparg@@@ZP_03050303|FEATURES|mdfA|multidrug|mdfA	690	896	1125	1527
deeparg@@@ZP_03050421|FEATURES|mdtH|multidrug|mdtH	940	1196	1492	1979
deeparg@@@ZP_03051054|FEATURES|mdtM|multidrug|mdtM	823	1135	1414	1887
deeparg@@@ZP_03052661|FEATURES|macB|MLS|macB	347	456	533	684
deeparg@@@ZP_03053667|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	552	711	861	1220
deeparg@@@ZP_03054084|FEATURES|bacA|bacitracin|bacA	1683	2180	2847	4194
deeparg@@@ZP_03059695|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	1059	1374	1760	2428
deeparg@@@ZP_03060956|FEATURES|mdtH|multidrug|mdtH	940	1196	1492	1979
deeparg@@@ZP_03063399|FEATURES|mdtL|multidrug|mdtL	1107	1438	1843	2578
deeparg@@@ZP_03063464|FEATURES|emrD|multidrug|emrD	1060	1375	1761	2429
deeparg@@@ZP_03063547|FEATURES|mdtF|multidrug|mdtF	152	199	236	285
deeparg@@@ZP_03064089|FEATURES|bacA|bacitracin|bacA	2135	2764	3635	5783
deeparg@@@ZP_03064101|FEATURES|TolC|multidrug|TolC	594	759	926	1273
deeparg@@@ZP_03064513|FEATURES|mdtO|multidrug|mdtO	312	406	477	564
deeparg@@@ZP_03064581|FEATURES|mdtN|multidrug|mdtN	1398	1833	2423	3638
deeparg@@@ZP_03064700|FEATURES|mdtH|multidrug|mdtH	940	1196	1492	1979
deeparg@@@ZP_03064983|FEATURES|acrA|multidrug|acrA	965	1231	1538	2036
deeparg@@@ZP_03065057|FEATURES|acrB|multidrug|acrB	91	115	137	158
deeparg@@@ZP_03065389|FEATURES|macB|MLS|macB	347	448	533	688
deeparg@@@ZP_03065589|FEATURES|arnA|polymyxin|arnA	333	431	505	630
deeparg@@@ZP_03066488|FEATURES|bicyclomycin-multidrug_efflux_protein_bcr|multidrug|bicyclomycin-multidrug_efflux_protein_bcr	1059	1374	1760	2649
deeparg@@@ZP_03067876|FEATURES|mdtF|multidrug|mdtF	152	199	236	285
deeparg@@@ZP_03069403|FEATURES|mdtO|multidrug|mdtO	312	406	477	569
deeparg@@@ZP_03072121|FEATURES|mdtK|multidrug|mdtK	769	989	1234	1666
deeparg@@@ZP_03074747|FEATURES|macB|MLS|macB	349	450	534	680
deeparg@@@ZP_03075977|FEATURES|arnA|polymyxin|arnA	334	432	506	621
deeparg@@@ZP_03078078|FEATURES|emrD|multidrug|emrD	1060	1403	1795	2482
deeparg@@@ZP_03079543|FEATURES|tetM|tetracycline|tetM	362	477	576	763
deeparg@@@ZP_03099548|FEATURES|vanR|glycopeptide|vanR	2675	3444	4507	7049
deeparg@@@ZP_03105209|FEATURES|vanR|glycopeptide|vanR	2675	3444	4507	7049
deeparg@@@ZP_03149247|FEATURES|bacA|bacitracin|bacA	2164	2807	3716	5925
deeparg@@@ZP_03163985|FEATURES|acrA|multidrug|acrA	998	1363	1744	2405
deeparg@@@ZP_03164918|FEATURES|penA|beta-lactam|penA	388	512	621	835
deeparg@@@ZP_03215830|FEATURES|emrD|multidrug|emrD	1060	1403	1795	2482
deeparg@@@ZP_03217990|FEATURES|mdtM|multidrug|mdtM	849	1090	1364	1923
deeparg@@@ZP_03221593|FEATURES|mdtG|multidrug|mdtG	797	1027	1623	2162
deeparg@@@ZP_03222019|FEATURES|acrB|multidrug|acrB	114	141	164	189
deeparg@@@ZP_03223548|FEATURES|tetO|tetracycline|tetO	370	489	590	779
deeparg@@@ZP_03225116|FEATURES|bacA|bacitracin|bacA	2325	3014	3988	6326
deeparg@@@ZP_03227726|FEATURES|fosB|fosfomycin|fosB	3279	4255	5529	8590
deeparg@@@ZP_03232649|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3924
deeparg@@@ZP_03232999|FEATURES|fosB|fosfomycin|fosB	3181	4225	5476	8523
deeparg@@@ZP_03233797|FEATURES|vanS|glycopeptide|vanS	1183	1539	1983	2813
deeparg@@@ZP_03265942|FEATURES|bacA|bacitracin|bacA	2056	2661	3460	5450
deeparg@@@ZP_03345948|FEATURES|mdtH|multidrug|mdtH	873	1208	1509	2200
deeparg@@@ZP_03359886|FEATURES|acrA|multidrug|acrA	998	1285	1636	2177
deeparg@@@ZP_03381912|FEATURES|bacA|bacitracin|bacA	2135	2764	3622	5768
deeparg@@@ZP_03412557|FEATURES|bacA|bacitracin|bacA	2135	2764	3622	5768
deeparg@@@ZP_03452771|FEATURES|oprA|multidrug|oprA	519	731	883	1156
deeparg@@@ZP_03453095|FEATURES|amrB|multidrug|amrB	135	176	210	248
deeparg@@@ZP_03466816|FEATURES|bacA|bacitracin|bacA	2313	2992	3949	6256
deeparg@@@ZP_03541894|FEATURES|bacA|bacitracin|bacA	2136	2765	3623	5769
deeparg@@@ZP_03552050|FEATURES|bacA|bacitracin|bacA	2148	2777	3638	5785
deeparg@@@ZP_03555962|FEATURES|bacA|bacitracin|bacA	2164	2813	3722	5932
deeparg@@@ZP_03561873|FEATURES|tetB|tetracycline|tetB	802	1033	1291	1738
deeparg@@@ZP_03564086|FEATURES|bacA|bacitracin|bacA	1857	2400	3106	4630
deeparg@@@ZP_03577554|FEATURES|amrB|multidrug|amrB	129	170	202	235
deeparg@@@ZP_03583211|FEATURES|opcM|multidrug|opcM	567	729	882	1155
deeparg@@@ZP_03585936|FEATURES|amrB|multidrug|amrB	129	170	202	235
deeparg@@@ZP_03589930|FEATURES|lmrB|MLS|lmrB	684	888	1115	1517
deeparg@@@ZP_03589973|FEATURES|tmrB|unclassified|tmrB	2830	3622	4720	7331
deeparg@@@ZP_03593907|FEATURES|tetL|tetracycline|tetL	766	985	1230	1653
deeparg@@@ZP_03612802|FEATURES|bacA|bacitracin|bacA	1876	2427	3148	4758
deeparg@@@ZP_03612813|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	1137	1481	1899	2675
deeparg@@@ZP_03614478|FEATURES|class_A|beta-lactam|class_A	1712	2218	2888	5327
deeparg@@@ZP_03624201|FEATURES|tetO|tetracycline|tetO	370	489	604	818
deeparg@@@ZP_03790349|FEATURES|oprC|multidrug|oprC	15	15	15	17
deeparg@@@ZP_03822933|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	3240	4113	5315	8270
deeparg@@@ZP_03823622|FEATURES|adeB|multidrug|adeB	145	190	227	267
deeparg@@@ZP_03829223|FEATURES|bacA|bacitracin|bacA	2182	2832	3748	5963
deeparg@@@ZP_03832747|FEATURES|acrB|multidrug|acrB	143	188	225	265
deeparg@@@ZP_03833009|FEATURES|bacA|bacitracin|bacA	2182	2832	3756	5973
deeparg@@@ZP_03841721|FEATURES|tetJ|tetracycline|tetJ	1034	1340	1717	2303
deeparg@@@ZP_03903435|FEATURES|bacA|bacitracin|bacA	2315	2997	3958	6269
deeparg@@@ZP_03915077|FEATURES|tetM|tetracycline|tetM	362	477	576	763
deeparg@@@ZP_03916453|FEATURES|bacA|bacitracin|bacA	1879	2438	3164	4777
deeparg@@@ZP_03917649|FEATURES|ermX|MLS|ermX	1967	2548	3317	5201
deeparg@@@ZP_03917780|FEATURES|tetM|tetracycline|tetM	364	492	605	810
deeparg@@@ZP_03923764|FEATURES|tetO|tetracycline|tetO	370	489	590	779
deeparg@@@ZP_03930663|FEATURES|bacA|bacitracin|bacA	1834	2370	3061	4508
deeparg@@@ZP_03938934|FEATURES|bacA|bacitracin|bacA	1909	2478	3212	4856
deeparg@@@ZP_03941859|FEATURES|bacA|bacitracin|bacA	1909	2478	3212	4856
deeparg@@@ZP_03945515|FEATURES|bacA|bacitracin|bacA	1859	2402	3110	4637
deeparg@@@ZP_03947551|FEATURES|vanW|glycopeptide|vanW	2002	2590	3366	5275
deeparg@@@ZP_03947553|FEATURES|vanB|glycopeptide|vanB	1263	1672	2212	3624
deeparg@@@ZP_03948381|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	1082	1410	1802	2489
deeparg@@@ZP_03949543|FEATURES|lsa|MLS|lsa	608	775	944	1240
deeparg@@@ZP_03949893|FEATURES|bacA|bacitracin|bacA	1907	2475	3208	4851
deeparg@@@ZP_03958019|FEATURES|bacA|bacitracin|bacA	1522	1984	2600	3872
deeparg@@@ZP_03982909|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	1082	1410	1802	2489
deeparg@@@ZP_03984017|FEATURES|bacA|bacitracin|bacA	1907	2475	3208	4851
deeparg@@@ZP_03984253|FEATURES|lsa|MLS|lsa	608	775	944	1240
deeparg@@@ZP_03984378|FEATURES|tetM|tetracycline|tetM	362	477	576	763
deeparg@@@ZP_03986195|FEATURES|mepA|multidrug|mepA	795	1025	1281	1730
deeparg@@@ZP_03993170|FEATURES|tetM|tetracycline|tetM	370	489	590	779
deeparg@@@ZP_04001960|FEATURES|macB|MLS|macB	347	456	533	679
deeparg@@@ZP_04004395|FEATURES|mdtG|multidrug|mdtG	876	1121	1456	1935
deeparg@@@ZP_04004609|FEATURES|class_C|beta-lactam|class_C	895	1145	1427	1902
deeparg@@@ZP_04005119|FEATURES|arnA|polymyxin|arnA	333	431	505	620
deeparg@@@ZP_04049838|FEATURES|bacA|bacitracin|bacA	1833	2369	3059	4505
deeparg@@@ZP_04055482|FEATURES|ermF|MLS|ermF	2207	2861	3872	6142
deeparg@@@ZP_04055725|FEATURES|bacA|bacitracin|bacA	1990	2576	3350	5253
deeparg@@@ZP_04060511|FEATURES|bacA|bacitracin|bacA	1895	2460	3191	4820
deeparg@@@ZP_04060517|FEATURES|norA|multidrug|norA	1128	1467	1879	2735
deeparg@@@ZP_04064024|FEATURES|fosB|fosfomycin|fosB	3319	4228	5479	8535
deeparg@@@ZP_04064297|FEATURES|bacA|bacitracin|bacA	2092	2710	3991	6332
deeparg@@@ZP_04065292|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3935
deeparg@@@ZP_04070977|FEATURES|bacA|bacitracin|bacA	2092	2710	3991	6332
deeparg@@@ZP_04072103|FEATURES|class_A|beta-lactam|class_A	1553	2018	2645	3926
deeparg@@@ZP_04073068|FEATURES|class_A|beta-lactam|class_A	2310	2996	3956	6267
deeparg@@@ZP_04079630|FEATURES|class_A|beta-lactam|class_A	2324	3013	3994	6327
deeparg@@@ZP_04081918|FEATURES|bcrA|bacitracin|bcrA	1616	2107	2763	4084
deeparg@@@ZP_04083542|FEATURES|bacA|bacitracin|bacA	2092	2710	3991	6332
deeparg@@@ZP_04084549|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3927
deeparg@@@ZP_04090195|FEATURES|fosB|fosfomycin|fosB	3328	4233	5500	8563
deeparg@@@ZP_04091529|FEATURES|class_A|beta-lactam|class_A	2324	3013	3994	6327
deeparg@@@ZP_04096221|FEATURES|fosB|fosfomycin|fosB	3328	4233	5500	8597
deeparg@@@ZP_04096643|FEATURES|class_A|beta-lactam|class_A	1433	1878	2479	3713
deeparg@@@ZP_04097561|FEATURES|class_A|beta-lactam|class_A	2324	3013	3987	6325
deeparg@@@ZP_04102233|FEATURES|class_A|beta-lactam|class_A	1553	2018	2646	3928
deeparg@@@ZP_04103077|FEATURES|class_A|beta-lactam|class_A	2310	2987	3943	6250
deeparg@@@ZP_04107441|FEATURES|bacA|bacitracin|bacA	2092	2710	3530	5550
deeparg@@@ZP_04109362|FEATURES|class_A|beta-lactam|class_A	2324	3013	3987	6327
deeparg@@@ZP_04113961|FEATURES|bacA|bacitracin|bacA	2092	2995	3990	6342
deeparg@@@ZP_04114929|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3932
deeparg@@@ZP_04115750|FEATURES|class_A|beta-lactam|class_A	2310	2994	3952	6264
deeparg@@@ZP_04120479|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3921
deeparg@@@ZP_04121322|FEATURES|class_A|beta-lactam|class_A	2310	2987	3942	6262
deeparg@@@ZP_04144736|FEATURES|bacA|bacitracin|bacA	2092	2710	3947	6330
deeparg@@@ZP_04145743|FEATURES|class_A|beta-lactam|class_A	1433	1875	2480	3715
deeparg@@@ZP_04146665|FEATURES|class_A|beta-lactam|class_A	2314	3058	4043	6424
deeparg@@@ZP_04150458|FEATURES|bacA|bacitracin|bacA	2092	2995	3954	6263
deeparg@@@ZP_04151022|FEATURES|fosB|fosfomycin|fosB	3312	4207	5457	8497
deeparg@@@ZP_04156234|FEATURES|bacA|bacitracin|bacA	2092	2995	3954	6263
deeparg@@@ZP_04167983|FEATURES|bacA|bacitracin|bacA	2092	2710	3989	6328
deeparg@@@ZP_04168559|FEATURES|fosB|fosfomycin|fosB	3163	3999	5156	8039
deeparg@@@ZP_04168943|FEATURES|class_A|beta-lactam|class_A	1368	1801	2383	3584
deeparg@@@ZP_04173668|FEATURES|bacA|bacitracin|bacA	2092	2710	3992	6334
deeparg@@@ZP_04174269|FEATURES|fosB|fosfomycin|fosB	3333	4245	5509	8558
deeparg@@@ZP_04174725|FEATURES|class_A|beta-lactam|class_A	1368	1802	2386	3601
deeparg@@@ZP_04175489|FEATURES|class_A|beta-lactam|class_A	2274	2939	3883	6162
deeparg@@@ZP_04185253|FEATURES|bacA|bacitracin|bacA	2092	2710	3947	6258
deeparg@@@ZP_04187115|FEATURES|class_A|beta-lactam|class_A	2365	3060	4045	6426
deeparg@@@ZP_04191906|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3921
deeparg@@@ZP_04192734|FEATURES|class_A|beta-lactam|class_A	2310	2987	3942	6249
deeparg@@@ZP_04196507|FEATURES|bacA|bacitracin|bacA	2092	2710	3989	6328
deeparg@@@ZP_04197552|FEATURES|class_A|beta-lactam|class_A	1368	1801	2385	3586
deeparg@@@ZP_04200496|FEATURES|fosB|fosfomycin|fosB	3319	4228	5530	8592
deeparg@@@ZP_04202328|FEATURES|bacA|bacitracin|bacA	2092	2995	3990	6331
deeparg@@@ZP_04203285|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3930
deeparg@@@ZP_04204110|FEATURES|class_A|beta-lactam|class_A	2310	2994	3952	6260
deeparg@@@ZP_04207693|FEATURES|bacA|bacitracin|bacA	2092	2710	3947	6254
deeparg@@@ZP_04209720|FEATURES|class_A|beta-lactam|class_A	1368	1804	2544	3791
deeparg@@@ZP_04210257|FEATURES|bacA|bacitracin|bacA	2293	2968	3919	6216
deeparg@@@ZP_04212238|FEATURES|class_A|beta-lactam|class_A	1553	2018	2641	3930
deeparg@@@ZP_04213166|FEATURES|class_A|beta-lactam|class_A	2310	2994	3952	6260
deeparg@@@ZP_04216757|FEATURES|bacA|bacitracin|bacA	2092	2995	3953	6261
deeparg@@@ZP_04217288|FEATURES|fosB|fosfomycin|fosB	3312	4211	5461	8482
deeparg@@@ZP_04220669|FEATURES|bacA|bacitracin|bacA	2293	2968	3921	6218
deeparg@@@ZP_04223576|FEATURES|class_A|beta-lactam|class_A	2324	3013	3987	6329
